rut;name;last_name;email;phone;channel;date;user
205777865;Luisa;Cordoba;luisa.cordoba@tutamail.ca;56968239022;Email;04-10-2022;AC3
214938138;Paula;Pereyra;paula.pereyra@tutamail.bg;56939583260;Web;01-09-2022;AC2
132136998;Gabriela;Figueroa;gabriela.figueroa@tutamail.tr;56914881842;Web;23-07-2022;JC
103586070;Constanza;Arias;constanza.arias@yopmail.com;56915649087;Call Center;19-01-2024;JC
191777867;Valentina;Coronel;valentina.coronel@tutamail.net;56991173663;Web;14-10-2022;JC
19921165K;Fernanda;Carrizo;fernanda.carrizo@tutamail.net;56957870924;Email;02-11-2022;AC3
156201529;Pamela;Cordoba;pamela.cordoba@tutamail.de;56922919863;Call Center;14-02-2024;JC
12615545K;Valentina;Ferreyra;valentina.ferreyra@gmx.com;56963520082;Web;12-07-2023;AC1
217056322;Carmen;Vidal;carmen.vidal@zoho.com;56997033198;Web;03-11-2022;AC1
221049306;Claudio;Acosta;claudio.acosta@tutamail.au;56901806950;Email;18-07-2023;AC1
251252904;Carmen;Ferreyra;carmen.ferreyra@tutamail.es;56937514860;Call Center;08-10-2023;AC3
162533312;Andrea;Medina;andrea.medina@tutamail.pt;56936149137;Email;08-02-2024;AC1
215818624;Maria;Luna;maria.luna@tutamail.pt;56968691918;Call Center;28-11-2022;AC2
136341812;Teresa;Paez;teresa.paez@tutamail.id;56913407050;Call Center;30-01-2023;AC3
189354843;Maria;Gimenez;maria.gimenez@zoho.com;56975954112;Email;21-02-2024;AC1
257188590;Claudio;Vega;claudio.vega@tutamail.ro;56958547348;Web;05-12-2022;AC3
211186461;Jorge;Carrizo;jorge.carrizo@tutamail.sk;56926567514;Web;12-04-2024;AC3
248633689;Laura;Ojeda;laura.ojeda@tutanota.com;56952322102;Email;05-10-2023;AC1
110610750;Patricio;Fernandez;patricio.fernandez@tutamail.bg;56943161962;Web;30-10-2023;AC3
197708662;Margarita;Gimenez;margarita.gimenez@yandex.com;56930795169;Call Center;04-02-2024;AC1
13847917K;Pablo;Silva;pablo.silva@yandex.com;56953850809;Call Center;20-06-2023;AC3
235983052;Carmen;Carrizo;carmen.carrizo@tutamail.it;56904602353;Email;11-05-2023;AC2
167738494;Juan;Ojeda;juan.ojeda@tutamail.at;56991918194;Web;19-09-2022;JC
172019544;Manuel;Godoy;manuel.godoy@tutamail.pt;56921527353;Call Center;06-08-2023;AC2
184518406;Rocio;Peralta;rocio.peralta@gmail.com;56935615227;Email;29-04-2024;AC2
140971006;Antonia;Godoy;antonia.godoy@yandex.com;56949610671;Web;20-06-2022;AC3
22699873K;Isabel;Garcia;isabel.garcia@tutamail.com;56970214290;Web;17-12-2022;AC1
107138978;Sofia;Figueroa;sofia.figueroa@tutamail.ch;56960519576;Email;25-04-2023;JC
200031431;Daniel;Ferreyra;daniel.ferreyra@tutamail.co;56940741017;Email;23-07-2023;AC1
120660578;Veronica;Moreno;veronica.moreno@tutamail.de;56998162616;Web;03-02-2023;JC
227934697;Pamela;Moreno;pamela.moreno@tutamail.us;56907487288;Call Center;19-10-2023;AC3
237253434;Paula;Ojeda;paula.ojeda@tutamail.in;56994608002;Web;21-09-2022;JC
123379039;Catalina;Ruiz;catalina.ruiz@tutamail.net;56917915388;Call Center;17-02-2024;AC1
102352416;Marcela;Nunez;marcela.nunez@tuta.io;56932643645;Email;25-05-2023;AC3
19393157K;Javiera;Vera;javiera.vera@tutamail.it;56952847895;Email;11-06-2023;AC1
239546382;Carmen;Peralta;carmen.peralta@tutamail.fr;56967273342;Email;21-05-2023;AC3
121085887;Gabriela;Carrizo;gabriela.carrizo@tutamail.mx;56922348565;Call Center;03-10-2022;AC1
192437962;Claudio;Gomez;claudio.gomez@tutamail.net;56960859309;Web;02-09-2022;AC2
132243999;Fernanda;Vargas;fernanda.vargas@tutamail.in;56960930314;Email;23-09-2023;AC3
22833801K;Valentina;Silva;valentina.silva@yahoo.com;56920848142;Web;07-04-2023;AC1
180593527;Natalia;Lopez;natalia.lopez@tutamail.hu;56947850751;Email;18-10-2023;AC2
232827289;Rocio;Figueroa;rocio.figueroa@tutamail.ch;56961331005;Call Center;16-03-2024;AC1
104309631;Carolina;Ferreyra;carolina.ferreyra@msn.com;56908905996;Email;26-10-2022;AC3
15827292K;Carmen;Pereyra;carmen.pereyra@tutamail.nz;56903596602;Email;07-05-2023;AC3
199746472;Camila;Peralta;camila.peralta@tutamail.bg;56999759548;Email;11-01-2023;JC
156636967;Gonzalo;Hernandez;gonzalo.hernandez@tutamail.fr;56991746891;Email;22-03-2024;JC
204688958;Gabriela;Godoy;gabriela.godoy@yopmail.com;56981352328;Web;06-02-2023;AC3
153288445;Laura;Silva;laura.silva@tutamail.be;56946459115;Call Center;29-03-2023;AC2
175252819;Jose;Caceres;jose.caceres@tutamail.cn;56946567751;Email;09-07-2023;AC1
248464682;Sofia;Figueroa;sofia.figueroa@tutamail.hk;56926172097;Email;17-09-2022;AC2
219351097;Jorge;Gomez;jorge.gomez@tutamail.eu;56964094408;Web;25-10-2022;AC2
160566698;Veronica;Medina;veronica.medina@tutamail.br;56921454515;Web;22-04-2023;AC3
191871804;Diego;Peralta;diego.peralta@tutamail.org;56900710818;Email;16-07-2022;AC3
193518281;Paula;Figueroa;paula.figueroa@tutamail.net;56969072763;Email;12-06-2022;AC2
248833092;Andrea;Vazquez;andrea.vazquez@tutamail.ar;56960606089;Call Center;02-05-2023;AC1
129529857;Daniel;Cordoba;daniel.cordoba@tutamail.nz;56904786276;Web;01-01-2024;AC2
229217976;Fernanda;Rios;fernanda.rios@tutamail.br;56976107660;Web;24-09-2022;AC1
254408522;Laura;Vargas;laura.vargas@tutamail.ru;56932466306;Email;14-11-2022;AC2
161580201;Fernanda;Gutierrez;fernanda.gutierrez@tutamail.pt;56976655623;Call Center;13-05-2023;JC
23274510K;Paula;Vera;paula.vera@tutamail.es;56938343333;Email;05-04-2024;AC1
123987233;Ana;Gomez;ana.gomez@tutamail.id;56960878526;Email;10-12-2022;AC1
143436101;Paula;Hernandez;paula.hernandez@tutamail.hu;56925470787;Web;09-08-2023;JC
235389258;Catalina;Vera;catalina.vera@tutamail.es;56957988288;Email;06-01-2024;JC
126395116;Veronica;Nunez;veronica.nunez@tutamail.jp;56922467998;Email;14-02-2023;AC3
225503079;Loreto;Campos;loreto.campos@tutamail.ar;56994271540;Email;15-04-2024;JC
168979975;Natalia;Campos;natalia.campos@tutamail.in;56944553031;Call Center;20-06-2023;AC2
195621438;Paula;Cardozo;paula.cardozo@icloud.com;56926523784;Web;09-06-2023;JC
106705089;Florencia;Carrizo;florencia.carrizo@tutamail.cz;56950744134;Web;11-05-2024;AC1
13793180K;Patricio;Gimenez;patricio.gimenez@tutamail.us;56982413462;Web;29-06-2022;AC3
184514540;Valentina;Hernandez;valentina.hernandez@tutanota.com;56904370450;Call Center;26-05-2023;AC1
208417312;Andrea;Godoy;andrea.godoy@protonmail.com;56972854381;Email;10-01-2024;JC
257826198;Paula;Campos;paula.campos@msn.com;56980519754;Email;22-01-2023;AC1
20520685K;Andres;Peralta;andres.peralta@gmail.com;56971042148;Email;29-09-2023;AC2
130239609;Camila;Fernandez;camila.fernandez@hotmail.com;56983143365;Call Center;05-12-2023;AC1
136227254;Claudia;Nunez;claudia.nunez@gmx.com;56901055135;Email;14-06-2023;JC
227087765;Camila;Hernandez;camila.hernandez@tutamail.co;56925485665;Call Center;05-04-2024;AC1
172820948;Natalia;Ferreyra;natalia.ferreyra@tutamail.de;56950221589;Call Center;13-07-2022;AC3
234577972;Pamela;Gomez;pamela.gomez@tutamail.pl;56949592043;Call Center;11-04-2024;JC
131172346;Mauricio;Castro;mauricio.castro@tutamail.pl;56929338943;Call Center;01-05-2023;JC
198514349;Daniela;Peralta;daniela.peralta@zoho.com;56961047162;Call Center;29-04-2023;JC
168749171;Rocio;Arias;rocio.arias@tutamail.de;56975255834;Web;10-01-2023;AC3
158456648;Camila;Ramirez;camila.ramirez@tutamail.net;56978315077;Web;05-11-2022;AC1
146291651;Rosa;Vargas;rosa.vargas@tutamail.ar;56911390283;Call Center;19-06-2023;JC
237552725;Sebastian;Campos;sebastian.campos@tutamail.hk;56928316122;Web;20-11-2022;AC3
162869272;Marcela;Molina;marcela.molina@tutamail.kr;56973096706;Web;11-05-2023;AC3
178950843;Loreto;Coronel;loreto.coronel@tutamail.gr;56997542760;Call Center;08-08-2023;AC3
246805164;Isabel;Cabrera;isabel.cabrera@yopmail.com;56997420369;Email;18-11-2023;JC
124101530;Juan;Gimenez;juan.gimenez@tuta.io;56919655213;Web;26-02-2024;AC3
226985662;Florencia;Nunez;florencia.nunez@hotmail.com;56906241748;Web;05-01-2024;AC3
119931479;Catalina;Caceres;catalina.caceres@yahoo.com;56910959927;Email;09-07-2023;AC3
17158826K;Andres;Mendez;andres.mendez@tutamail.net;56954428728;Web;13-11-2023;JC
116385244;Luisa;Ferreyra;luisa.ferreyra@gmx.com;56919296793;Call Center;16-06-2023;AC3
237396642;Patricia;Hernandez;patricia.hernandez@tutamail.gr;56991693634;Web;24-03-2023;AC3
213108131;Sergio;Ramirez;sergio.ramirez@tutamail.id;56975015650;Call Center;22-01-2024;JC
226843469;Natalia;Suarez;natalia.suarez@tutamail.ca;56971626693;Call Center;09-07-2023;AC1
150651573;Diego;Diaz;diego.diaz@protonmail.com;56977413667;Email;01-06-2023;JC
160589469;Natalia;Luna;natalia.luna@tutamail.jp;56994491680;Web;16-09-2022;JC
154321578;Luisa;Vidal;luisa.vidal@tutamail.tr;56956026262;Call Center;17-03-2024;JC
155655364;Valentina;Godoy;valentina.godoy@tutamail.cl;56971368437;Email;18-01-2023;AC3
226661158;Florencia;Gimenez;florencia.gimenez@tutamail.pl;56937877139;Email;03-07-2023;AC2
225250790;Carolina;Cordoba;carolina.cordoba@tutamail.at;56998480721;Call Center;02-12-2022;AC2
120717944;Valentina;Gonzalez;valentina.gonzalez@tutamail.in;56942320336;Web;02-02-2023;AC3
108219491;Luisa;Figueroa;luisa.figueroa@tutamail.com;56961009731;Email;11-12-2023;AC1
164433404;Elena;Sosa;elena.sosa@hotmail.com;56901515302;Call Center;23-02-2023;AC1
114270350;Carolina;Ojeda;carolina.ojeda@tutamail.cz;56975195017;Call Center;20-07-2023;JC
125728677;Claudia;Sosa;claudia.sosa@tutamail.com;56947812930;Call Center;09-04-2024;AC3
187690471;Javiera;Molina;javiera.molina@outlook.com;56920685440;Web;19-02-2024;AC2
151965369;Elena;Cardozo;elena.cardozo@tutamail.net;56958381706;Call Center;05-02-2024;JC
221096061;Daniela;Diaz;daniela.diaz@aol.com;56947498884;Call Center;14-03-2023;AC2
259794803;Marcela;Figueroa;marcela.figueroa@tutamail.tr;56919337556;Call Center;09-10-2023;AC3
136108956;Constanza;Caceres;constanza.caceres@zoho.com;56958606823;Call Center;23-04-2023;AC2
158547732;Catalina;Caceres;catalina.caceres@tutamail.es;56942441866;Call Center;18-04-2023;JC
223766641;Rodrigo;Cordoba;rodrigo.cordoba@live.com;56928590756;Web;10-03-2023;AC1
168592884;Eduardo;Ponce;eduardo.ponce@tutamail.uk;56986430917;Web;15-10-2023;AC1
217622654;Carmen;Herrera;carmen.herrera@tutamail.com;56938731152;Web;30-04-2024;AC2
23107080K;Isabel;Rojas;isabel.rojas@tutamail.id;56925627503;Web;11-01-2024;AC1
167030130;Loreto;Herrera;loreto.herrera@tutamail.cz;56937145766;Email;20-05-2024;AC1
206981350;Daniela;Sosa;daniela.sosa@tutamail.mx;56981409900;Web;05-07-2023;AC1
182843571;Luisa;Vazquez;luisa.vazquez@me.com;56920337638;Email;17-02-2023;AC2
16119431K;Gabriela;Fernandez;gabriela.fernandez@me.com;56988949190;Email;13-07-2023;JC
173242824;Camila;Peralta;camila.peralta@tutamail.jp;56903580048;Call Center;15-12-2023;JC
186208285;Ana;Martinez;ana.martinez@tutamail.org;56969367166;Call Center;27-10-2023;JC
13281550K;Pamela;Mendez;pamela.mendez@tutamail.ca;56901971545;Email;11-12-2023;AC3
116788160;Andrea;Godoy;andrea.godoy@tutamail.us;56931885010;Web;05-07-2022;AC1
250622120;Valentina;Vargas;valentina.vargas@tutamail.org;56904510768;Call Center;13-02-2023;AC1
224098863;Isabel;Gomez;isabel.gomez@hotmail.com;56990564773;Email;29-08-2023;AC3
11377035K;Daniela;Vidal;daniela.vidal@tutamail.co;56992876673;Web;30-09-2023;AC1
229170511;Florencia;Vidal;florencia.vidal@aol.com;56975178714;Email;01-03-2024;AC1
133838333;Javiera;Coronel;javiera.coronel@tutamail.fr;56946983835;Web;27-08-2023;AC1
123070119;Jose;Carrizo;jose.carrizo@tutamail.ar;56966669918;Web;07-05-2024;AC2
214999099;Laura;Cordoba;laura.cordoba@tutamail.jp;56980593155;Call Center;04-08-2022;AC3
203294735;Ana;Ferreyra;ana.ferreyra@tutamail.tw;56903768966;Email;23-03-2023;AC3
236182215;Isabel;Vidal;isabel.vidal@outlook.com;56998803909;Call Center;01-01-2023;JC
116756110;Margarita;Godoy;margarita.godoy@tutamail.bg;56909333525;Web;03-04-2024;JC
125009832;Isabel;Campos;isabel.campos@zoho.com;56929822990;Call Center;05-03-2024;AC2
224027257;Constanza;Vera;constanza.vera@tutamail.ru;56904478065;Web;11-09-2023;AC2
186673832;Maria;Diaz;maria.diaz@yahoo.com;56995469186;Email;07-11-2023;AC1
198019925;Antonia;Rios;antonia.rios@tutamail.in;56918370859;Call Center;04-09-2023;AC3
230605505;Jorge;Rios;jorge.rios@tutamail.nl;56971567700;Web;31-10-2022;JC
198192902;Patricia;Caceres;patricia.caceres@tutamail.ru;56990304055;Web;03-08-2022;AC1
127596387;Carmen;Campos;carmen.campos@yahoo.com;56955945713;Call Center;01-12-2023;AC2
257950034;Carmen;Carrizo;carmen.carrizo@tutamail.net;56916257909;Web;06-06-2022;AC3
185942619;Florencia;Moreno;florencia.moreno@tutamail.co;56980728324;Email;15-09-2022;AC3
195339503;Valentina;Campos;valentina.campos@msn.com;56978675640;Call Center;27-10-2022;JC
155480696;Carolina;Carrizo;carolina.carrizo@tutamail.jp;56979221670;Email;01-03-2024;AC2
212376167;Luis;Acosta;luis.acosta@hotmail.com;56981220810;Call Center;06-09-2023;AC2
226227946;Maria;Caceres;maria.caceres@tutamail.bg;56986076026;Call Center;20-05-2024;AC1
242929918;Paula;Ortiz;paula.ortiz@icloud.com;56950040642;Call Center;03-12-2023;AC2
110904541;Isabel;Coronel;isabel.coronel@tutamail.us;56942527229;Call Center;11-09-2023;JC
241713539;Raul;Peralta;raul.peralta@protonmail.com;56925030439;Call Center;26-08-2022;JC
152553528;Francisco;Peralta;francisco.peralta@tutamail.co;56999829333;Email;02-09-2022;JC
192332834;Camila;Romero;camila.romero@tutamail.nl;56963911352;Email;27-08-2022;JC
194629877;Carmen;Carrizo;carmen.carrizo@inbox.com;56947673646;Call Center;12-12-2022;AC3
143736601;Florencia;Gonzalez;florencia.gonzalez@tutamail.nz;56939170353;Email;01-06-2023;AC3
247152695;Hernan;Castro;hernan.castro@hotmail.com;56977620238;Email;17-02-2023;JC
175572848;Maria;Castro;maria.castro@tutamail.kr;56972709991;Web;10-07-2023;JC
19696374K;Patricio;Figueroa;patricio.figueroa@tutanota.com;56952719053;Call Center;15-01-2024;AC1
154153489;Ricardo;Godoy;ricardo.godoy@gmx.com;56962355129;Call Center;04-03-2023;AC2
237701321;Carmen;Rojas;carmen.rojas@gmail.com;56920665261;Email;22-12-2022;AC3
241381641;Luis;Lopez;luis.lopez@tutamail.ar;56907340423;Web;08-06-2022;JC
214635623;Camila;Silva;camila.silva@msn.com;56946187261;Email;02-02-2024;AC1
12621054K;Carlos;Herrera;carlos.herrera@tutamail.be;56910363651;Call Center;27-04-2024;AC2
117518000;Camila;Vidal;camila.vidal@tutanota.com;56920905979;Email;17-12-2023;JC
191602420;Fernanda;Fernandez;fernanda.fernandez@tutamail.kr;56959018379;Web;31-05-2022;JC
15403708K;Margarita;Alvarez;margarita.alvarez@tutamail.it;56966215790;Call Center;26-11-2022;JC
202255299;Pablo;Castro;pablo.castro@yandex.com;56986213316;Call Center;01-12-2023;JC
236109550;Florencia;Castro;florencia.castro@tutamail.us;56973740309;Call Center;19-06-2023;JC
155214465;Camila;Nunez;camila.nunez@tutamail.com;56968569415;Email;09-05-2024;AC2
259453380;Natalia;Paez;natalia.paez@gmail.com;56904439291;Web;26-11-2023;AC3
118958950;Antonia;Vargas;antonia.vargas@tutamail.in;56926987022;Web;14-06-2022;AC1
178406507;Luisa;Diaz;luisa.diaz@outlook.com;56913275488;Call Center;30-05-2023;AC2
217509327;Rocio;Caceres;rocio.caceres@tutamail.us;56918874447;Call Center;05-08-2022;AC3
125902774;Claudio;Nunez;claudio.nunez@tutamail.in;56996770877;Email;04-06-2022;JC
233344249;Isabel;Coronel;isabel.coronel@tutamail.tw;56990958730;Call Center;22-01-2023;AC2
154893520;Jose;Luna;jose.luna@tutamail.cl;56906254342;Web;01-05-2024;JC
112327878;Pedro;Benitez;pedro.benitez@gmail.com;56990261788;Email;01-08-2023;AC2
225287457;Isabel;Gimenez;isabel.gimenez@inbox.com;56965737857;Email;22-02-2023;AC3
257329712;Javiera;Nunez;javiera.nunez@tutamail.tw;56929930887;Call Center;17-06-2022;JC
196187936;Jose;Godoy;jose.godoy@gmail.com;56922663323;Web;31-01-2023;JC
123843851;Javiera;Fernandez;javiera.fernandez@yopmail.com;56954393766;Call Center;04-07-2023;AC3
153803102;Carolina;Sanchez;carolina.sanchez@tutamail.it;56921330520;Email;21-01-2023;AC3
214999625;Rosa;Nunez;rosa.nunez@tutamail.pt;56996746884;Call Center;08-02-2023;JC
145461855;Isabel;Gomez;isabel.gomez@live.com;56942395605;Call Center;23-04-2024;AC2
151466524;Paula;Hernandez;paula.hernandez@mail.com;56956330144;Call Center;31-08-2023;JC
107064869;Claudia;Hernandez;claudia.hernandez@tutamail.it;56971655258;Web;05-08-2023;AC3
117036294;Patricia;Gimenez;patricia.gimenez@tutamail.es;56910291190;Email;03-02-2024;AC3
198970883;Florencia;Coronel;florencia.coronel@tutamail.pt;56913539009;Email;31-07-2023;AC2
222417260;Natalia;Nunez;natalia.nunez@inbox.com;56929427003;Email;23-04-2024;AC1
214945517;Natalia;Campos;natalia.campos@zoho.com;56955372116;Call Center;22-10-2022;AC1
249308633;Catalina;Cabrera;catalina.cabrera@protonmail.com;56970114703;Email;01-02-2024;AC2
180623361;Teresa;Ruiz;teresa.ruiz@tutamail.in;56972572050;Web;06-09-2023;AC1
236202844;Margarita;Peralta;margarita.peralta@tutamail.pt;56976215212;Email;18-12-2022;AC1
192537894;Sofia;Perez;sofia.perez@tutamail.cl;56980076435;Email;27-07-2023;AC2
255160699;Teresa;Cordoba;teresa.cordoba@live.com;56932241055;Call Center;27-12-2022;AC2
172930840;Diego;Carrizo;diego.carrizo@tutamail.fr;56995901131;Email;14-11-2023;AC3
150294835;Catalina;Perez;catalina.perez@tutamail.in;56956856294;Web;27-03-2023;AC1
254552305;Ricardo;Vargas;ricardo.vargas@tutamail.ru;56927470850;Email;15-04-2023;JC
208258435;Sofia;Gomez;sofia.gomez@outlook.com;56962135782;Web;08-10-2023;AC3
160545690;Andrea;Campos;andrea.campos@tutamail.sk;56990827534;Web;23-09-2023;AC1
168881266;Gabriela;Gomez;gabriela.gomez@me.com;56978092668;Email;03-06-2023;JC
127495661;Hernan;Gonzalez;hernan.gonzalez@gmx.com;56984991623;Email;06-01-2024;AC2
175694676;Alejandro;Aguirre;alejandro.aguirre@zoho.com;56973631114;Web;15-05-2024;AC3
18061527K;Daniel;Garcia;daniel.garcia@tutamail.co;56947099700;Web;15-12-2023;AC1
226094393;Ana;Hernandez;ana.hernandez@tutamail.ro;56941090857;Web;04-09-2023;JC
123039009;Antonia;Cabrera;antonia.cabrera@tutamail.gr;56969034635;Call Center;12-03-2023;AC2
202901980;Gabriela;Diaz;gabriela.diaz@tutamail.cz;56961041191;Call Center;08-11-2023;AC1
111632286;Juan;Rodriguez;juan.rodriguez@outlook.com;56904018096;Email;27-09-2023;AC3
128448195;Ana;Peralta;ana.peralta@tutamail.fr;56986655793;Call Center;03-02-2023;JC
199641751;Andrea;Cordoba;andrea.cordoba@tutamail.org;56929459521;Web;01-12-2022;AC3
118717112;Antonia;Moreno;antonia.moreno@tutamail.com;56968672649;Call Center;20-07-2023;AC2
208667424;Alvaro;Paez;alvaro.paez@tutamail.tr;56914909168;Web;26-11-2022;AC1
200048296;Carolina;Gonzalez;carolina.gonzalez@tutamail.ro;56909665279;Web;15-09-2023;JC
126105835;Francisco;Vega;francisco.vega@tutamail.bg;56948561627;Web;22-02-2024;AC3
103975115;Cristian;Cardozo;cristian.cardozo@tuta.io;56994774970;Email;21-04-2023;AC2
105200072;Eduardo;Godoy;eduardo.godoy@tutamail.com;56936561147;Web;21-01-2023;AC3
236766306;Daniela;Cardozo;daniela.cardozo@tutamail.cn;56974040272;Call Center;17-08-2022;AC2
157799886;Andrea;Castro;andrea.castro@tutanota.com;56983144512;Call Center;08-02-2024;AC3
195278997;Sergio;Peralta;sergio.peralta@tutamail.nz;56953227446;Email;04-02-2024;JC
214918013;Jorge;Moreno;jorge.moreno@tutamail.ca;56998762245;Web;14-07-2023;AC2
122762823;Carlos;Ponce;carlos.ponce@tutamail.it;56913116925;Call Center;16-09-2022;AC2
188880940;Camila;Godoy;camila.godoy@zoho.com;56981898121;Web;29-01-2023;AC2
228755435;Catalina;Godoy;catalina.godoy@tutamail.es;56911296426;Web;26-03-2024;JC
130332188;Alvaro;Cordoba;alvaro.cordoba@tutamail.tw;56968337335;Email;12-12-2023;AC2
213807773;Ana;Torres;ana.torres@tutamail.fr;56951377707;Web;18-07-2023;AC3
132341605;Fernanda;Ferreyra;fernanda.ferreyra@protonmail.com;56902766706;Web;18-12-2022;AC3
151467768;Gabriela;Arias;gabriela.arias@tutamail.fr;56997262211;Email;14-02-2024;AC2
190856267;Marcela;Flores;marcela.flores@tutamail.de;56903914780;Web;27-07-2022;AC2
139657551;Andrea;Rodriguez;andrea.rodriguez@tutamail.tw;56905043808;Web;12-02-2024;AC3
17547403K;Fernanda;Ponce;fernanda.ponce@tutamail.net;56929608922;Web;31-07-2023;AC1
17943945K;Teresa;Castro;teresa.castro@tutamail.mx;56990487427;Call Center;14-12-2023;AC1
132352054;Ana;Benitez;ana.benitez@protonmail.com;56960406537;Email;21-07-2022;JC
158466937;Carmen;Carrizo;carmen.carrizo@tutanota.com;56961760977;Email;14-11-2022;AC3
136671235;Constanza;Ramirez;constanza.ramirez@tutamail.br;56962948522;Web;31-05-2022;AC1
233442534;Hernan;Godoy;hernan.godoy@tutamail.be;56969184247;Email;03-06-2022;AC2
223938833;Carolina;Ferreyra;carolina.ferreyra@tutamail.hu;56941856197;Call Center;28-06-2023;AC2
131038178;Felipe;Peralta;felipe.peralta@aol.com;56929287926;Email;12-03-2023;AC1
237362756;Carolina;Coronel;carolina.coronel@tutamail.nl;56946553811;Email;19-10-2023;AC3
178357549;Hernan;Coronel;hernan.coronel@tutamail.eu;56936681644;Web;22-06-2023;AC2
219472005;Rosa;Cardozo;rosa.cardozo@tutamail.uk;56921246567;Web;07-01-2023;JC
151108318;Loreto;Gonzalez;loreto.gonzalez@tutamail.hk;56969462843;Web;20-08-2022;AC2
10102377K;Carolina;Arias;carolina.arias@tutamail.de;56942153384;Call Center;15-07-2023;AC2
145327415;Patricia;Gimenez;patricia.gimenez@tutamail.tr;56929432158;Web;08-01-2023;AC3
126661010;Teresa;Caceres;teresa.caceres@tutanota.com;56918829071;Web;16-01-2024;JC
120724185;Elena;Gimenez;elena.gimenez@tutamail.org;56911104486;Call Center;18-08-2022;AC1
116701715;Andrea;Gomez;andrea.gomez@tutamail.ro;56949520086;Call Center;21-11-2023;JC
203736916;Sebastian;Arias;sebastian.arias@tutamail.cz;56989687631;Web;07-03-2024;AC2
25216751K;Marcela;Fernandez;marcela.fernandez@tutamail.sk;56958855866;Web;22-03-2024;AC2
150483859;Javiera;Arias;javiera.arias@tutamail.br;56917740003;Email;27-06-2023;AC2
162650157;Francisco;Gomez;francisco.gomez@tutamail.hk;56964531028;Email;25-02-2024;AC2
247785167;Claudio;Campos;claudio.campos@tutamail.in;56926794772;Web;09-10-2023;AC2
182742635;Laura;Aguirre;laura.aguirre@tutamail.pl;56915289076;Call Center;23-09-2023;AC1
219323085;Paula;Vidal;paula.vidal@tutamail.gr;56912856228;Email;07-04-2024;AC3
180531483;Luis;Jimenez;luis.jimenez@tutamail.de;56918401057;Email;21-10-2023;JC
24063256K;Jorge;Vargas;jorge.vargas@tutamail.id;56964736316;Call Center;06-07-2023;JC
222373697;Camila;Garcia;camila.garcia@tutamail.co;56979498906;Email;14-01-2023;AC2
20802373K;Juan;Vargas;juan.vargas@live.com;56938899911;Call Center;19-02-2024;AC1
182863955;Daniela;Herrera;daniela.herrera@tutamail.tr;56996486411;Call Center;23-12-2023;AC2
101209989;Rocio;Acosta;rocio.acosta@tutamail.cl;56921325440;Call Center;29-08-2022;AC1
11719860K;Luisa;Gimenez;luisa.gimenez@tutamail.net;56990970737;Web;20-09-2023;AC2
139665937;Gabriela;Hernandez;gabriela.hernandez@tutamail.fr;56955967292;Email;17-01-2024;AC3
226671196;Laura;Perez;laura.perez@tutamail.com;56917247612;Email;29-08-2022;AC3
169914656;Paula;Coronel;paula.coronel@icloud.com;56969652857;Email;30-06-2023;AC1
201774411;Pamela;Alvarez;pamela.alvarez@tutamail.uk;56905975165;Web;27-01-2024;JC
142907186;Rocio;Cardozo;rocio.cardozo@tutamail.com;56926485185;Web;17-07-2022;AC3
181022140;Rosa;Vargas;rosa.vargas@gmx.com;56944579100;Web;27-12-2022;JC
132248001;Valentina;Sosa;valentina.sosa@tutamail.tw;56926194799;Web;04-02-2023;AC2
127519277;Claudia;Vazquez;claudia.vazquez@tutamail.sk;56979071359;Call Center;18-02-2023;JC
249058483;Patricia;Vera;patricia.vera@tutamail.gr;56976431735;Call Center;09-05-2023;AC2
113671602;Isabel;Hernandez;isabel.hernandez@zoho.com;56923643131;Email;05-07-2022;JC
141118730;Victor;Romero;victor.romero@tutamail.hu;56959651101;Call Center;10-04-2024;AC2
187855535;Laura;Romero;laura.romero@outlook.com;56982594166;Web;02-10-2022;AC3
159261859;Veronica;Vargas;veronica.vargas@tutamail.uk;56940263499;Email;28-06-2022;AC3
127794480;Antonia;Nunez;antonia.nunez@gmail.com;56988745829;Web;30-11-2022;AC3
16176728K;Luisa;Vera;luisa.vera@tutamail.tr;56903283669;Web;31-08-2022;JC
252200967;Florencia;Caceres;florencia.caceres@tutamail.be;56986777618;Email;20-02-2024;AC1
183974483;Elena;Figueroa;elena.figueroa@tutamail.mx;56922213565;Call Center;16-04-2024;AC3
212717630;Patricia;Paez;patricia.paez@protonmail.com;56923041987;Call Center;02-11-2022;AC3
245089511;Camila;Moreno;camila.moreno@tutamail.in;56915418981;Web;30-05-2022;AC3
109255157;Rocio;Hernandez;rocio.hernandez@tutamail.org;56993032138;Web;19-09-2022;AC3
232870087;Valentina;Sanchez;valentina.sanchez@tutamail.cl;56936016948;Call Center;20-05-2023;AC3
171285151;Pedro;Gimenez;pedro.gimenez@yahoo.com;56976857828;Web;06-03-2024;AC2
240436809;Andrea;Sanchez;andrea.sanchez@tutamail.cl;56929388220;Call Center;20-06-2022;AC2
119648521;Antonia;Coronel;antonia.coronel@tutamail.uk;56934569411;Call Center;07-07-2022;JC
23173337K;Laura;Vidal;laura.vidal@tutamail.de;56959338669;Email;17-03-2024;AC1
171576326;Sofia;Nunez;sofia.nunez@tuta.io;56957164776;Web;22-06-2022;AC2
212362999;Camila;Vazquez;camila.vazquez@tutamail.hu;56955685353;Call Center;30-12-2023;AC1
